using device: cuda
CIFAR10 dataset loaded successfully.
the size of train set is (5000, 32, 32, 3)
the size of train label is (5000,)
the size of test set is (1000, 32, 32, 3)
the size of test label is (1000,)
epoch:10,step:19,loss:0.142
epoch:10,step:20,loss:0.131
epoch:10,step:21,loss:0.131
epoch:10,step:22,loss:0.129
epoch:10,step:23,loss:0.112
epoch:10,step:24,loss:0.117
epoch:10,step:25,loss:0.137
epoch:10,step:26,loss:0.153
epoch:10,step:27,loss:0.128
epoch:10,step:28,loss:0.125
epoch:10,step:29,loss:0.119
epoch:10,step:30,loss:0.148
epoch:10,step:31,loss:0.121
epoch:10,step:32,loss:0.127
epoch:10,step:33,loss:0.142
epoch:10,step:34,loss:0.129
epoch:10,step:35,loss:0.137
epoch:10,step:36,loss:0.130
epoch:10,step:37,loss:0.142
epoch:10,step:38,loss:0.117
epoch:10,step:39,loss:0.125
epoch:10,step:40,loss:0.153
epoch:10,step:41,loss:0.124
epoch:10,step:42,loss:0.133
epoch:10,accuracy:14.286
epoch:11,step:0,loss:0.132
epoch:11,step:1,loss:0.137
epoch:11,step:2,loss:0.132
epoch:11,step:3,loss:0.137
epoch:11,step:4,loss:0.125
epoch:11,step:5,loss:0.131
epoch:11,step:6,loss:0.140
epoch:11,step:7,loss:0.133
epoch:11,step:8,loss:0.127
epoch:11,step:9,loss:0.124
epoch:11,step:10,loss:0.148
epoch:11,step:11,loss:0.113
epoch:11,step:12,loss:0.128
epoch:11,step:13,loss:0.139
epoch:11,step:14,loss:0.133
epoch:11,step:15,loss:0.125
epoch:11,step:16,loss:0.113
epoch:11,step:17,loss:0.113
epoch:11,step:18,loss:0.144
epoch:11,step:19,loss:0.121
epoch:11,step:20,loss:0.118
epoch:11,step:21,loss:0.130
epoch:11,step:22,loss:0.135
epoch:11,step:23,loss:0.117
epoch:11,step:24,loss:0.134
epoch:11,step:25,loss:0.140
epoch:11,step:26,loss:0.114
epoch:11,step:27,loss:0.138
epoch:11,step:28,loss:0.137
epoch:11,step:29,loss:0.150
epoch:11,step:30,loss:0.138
epoch:11,step:31,loss:0.133
epoch:11,step:32,loss:0.138
epoch:11,step:33,loss:0.167
epoch:11,step:34,loss:0.154
epoch:11,step:35,loss:0.147
epoch:11,step:36,loss:0.142
epoch:11,step:37,loss:0.117
epoch:11,step:38,loss:0.122
epoch:11,step:39,loss:0.120
epoch:11,step:40,loss:0.143
epoch:11,step:41,loss:0.127
epoch:11,step:42,loss:0.130
epoch:11,accuracy:14.286
epoch:12,step:0,loss:0.141
epoch:12,step:1,loss:0.122
epoch:12,step:2,loss:0.141
epoch:12,step:3,loss:0.140
epoch:12,step:4,loss:0.128
epoch:12,step:5,loss:0.139
epoch:12,step:6,loss:0.121
epoch:12,step:7,loss:0.123
epoch:12,step:8,loss:0.144
epoch:12,step:9,loss:0.141
epoch:12,step:10,loss:0.139
epoch:12,step:11,loss:0.133
epoch:12,step:12,loss:0.128
epoch:12,step:13,loss:0.127
epoch:12,step:14,loss:0.141
epoch:12,step:15,loss:0.150
epoch:12,step:16,loss:0.149
epoch:12,step:17,loss:0.126
epoch:12,step:18,loss:0.133
epoch:12,step:19,loss:0.138
epoch:12,step:20,loss:0.137
epoch:12,step:21,loss:0.137
epoch:12,step:22,loss:0.126
epoch:12,step:23,loss:0.122
epoch:12,step:24,loss:0.136
epoch:12,step:25,loss:0.147
epoch:12,step:26,loss:0.132
epoch:12,step:27,loss:0.133
epoch:12,step:28,loss:0.137
epoch:12,step:29,loss:0.146
epoch:12,step:30,loss:0.119
epoch:12,step:31,loss:0.110
epoch:12,step:32,loss:0.139
epoch:12,step:33,loss:0.121
epoch:12,step:34,loss:0.132
epoch:12,step:35,loss:0.132
epoch:12,step:36,loss:0.124
epoch:12,step:37,loss:0.132
epoch:12,step:38,loss:0.122
epoch:12,step:39,loss:0.126
epoch:12,step:40,loss:0.135
epoch:12,step:41,loss:0.123
epoch:12,step:42,loss:0.118
epoch:12,accuracy:14.286
epoch:13,step:0,loss:0.142
epoch:13,step:1,loss:0.137
epoch:13,step:2,loss:0.136
epoch:13,step:3,loss:0.131
epoch:13,step:4,loss:0.119
epoch:13,step:5,loss:0.117
epoch:13,step:6,loss:0.136
epoch:13,step:7,loss:0.122
epoch:13,step:8,loss:0.134
epoch:13,step:9,loss:0.121
epoch:13,step:10,loss:0.122
epoch:13,step:11,loss:0.124
epoch:13,step:12,loss:0.136
epoch:13,step:13,loss:0.127
epoch:13,step:14,loss:0.122
epoch:13,step:15,loss:0.120
epoch:13,step:16,loss:0.125
epoch:13,step:17,loss:0.130
epoch:13,step:18,loss:0.126
epoch:13,step:19,loss:0.146
epoch:13,step:20,loss:0.132
epoch:13,step:21,loss:0.135
epoch:13,step:22,loss:0.119
epoch:13,step:23,loss:0.126
epoch:13,step:24,loss:0.135
epoch:13,step:25,loss:0.125
epoch:13,step:26,loss:0.121
epoch:13,step:27,loss:0.121
epoch:13,step:28,loss:0.130
epoch:13,step:29,loss:0.140
epoch:13,step:30,loss:0.147
epoch:13,step:31,loss:0.121
epoch:13,step:32,loss:0.142
epoch:13,step:33,loss:0.134
epoch:13,step:34,loss:0.120
epoch:13,step:35,loss:0.140
epoch:13,step:36,loss:0.137
epoch:13,step:37,loss:0.146
epoch:13,step:38,loss:0.143
epoch:13,step:39,loss:0.132
epoch:13,step:40,loss:0.128
epoch:13,step:41,loss:0.133
epoch:13,step:42,loss:0.132
epoch:13,accuracy:14.286
epoch:14,step:0,loss:0.137
epoch:14,step:1,loss:0.142
epoch:14,step:2,loss:0.128
epoch:14,step:3,loss:0.123
epoch:14,step:4,loss:0.120
epoch:14,step:5,loss:0.127
epoch:14,step:6,loss:0.135
epoch:14,step:7,loss:0.137
epoch:14,step:8,loss:0.121
epoch:14,step:9,loss:0.108
epoch:14,step:10,loss:0.125
epoch:14,step:11,loss:0.115
epoch:14,step:12,loss:0.127
epoch:14,step:13,loss:0.130
epoch:14,step:14,loss:0.120
epoch:14,step:15,loss:0.125
epoch:14,step:16,loss:0.115
epoch:14,step:17,loss:0.135
epoch:14,step:18,loss:0.147
epoch:14,step:19,loss:0.135
epoch:14,step:20,loss:0.118
epoch:14,step:21,loss:0.135
epoch:14,step:22,loss:0.124
epoch:14,step:23,loss:0.122
epoch:14,step:24,loss:0.130
epoch:14,step:25,loss:0.129
epoch:14,step:26,loss:0.121
epoch:14,step:27,loss:0.122
epoch:14,step:28,loss:0.119
epoch:14,step:29,loss:0.127
epoch:14,step:30,loss:0.119
epoch:14,step:31,loss:0.114
epoch:14,step:32,loss:0.139
epoch:14,step:33,loss:0.118
epoch:14,step:34,loss:0.133
epoch:14,step:35,loss:0.113
epoch:14,step:36,loss:0.116
epoch:14,step:37,loss:0.137
epoch:14,step:38,loss:0.137
epoch:14,step:39,loss:0.127
epoch:14,step:40,loss:0.120
epoch:14,step:41,loss:0.126
epoch:14,step:42,loss:0.130
epoch:14,accuracy:14.286
epoch:15,step:0,loss:0.130
epoch:15,step:1,loss:0.129
epoch:15,step:2,loss:0.140
epoch:15,step:3,loss:0.126
epoch:15,step:4,loss:0.115
epoch:15,step:5,loss:0.133
epoch:15,step:6,loss:0.123
epoch:15,step:7,loss:0.119
epoch:15,step:8,loss:0.137
epoch:15,step:9,loss:0.128
epoch:15,step:10,loss:0.117
epoch:15,step:11,loss:0.136
epoch:15,step:12,loss:0.123
epoch:15,step:13,loss:0.118
epoch:15,step:14,loss:0.131
epoch:15,step:15,loss:0.117
epoch:15,step:16,loss:0.122
epoch:15,step:17,loss:0.129
epoch:15,step:18,loss:0.141
epoch:15,step:19,loss:0.134
epoch:15,step:20,loss:0.118
epoch:15,step:21,loss:0.113
epoch:15,step:22,loss:0.117
epoch:15,step:23,loss:0.133
epoch:15,step:24,loss:0.135
epoch:15,step:25,loss:0.135
epoch:15,step:26,loss:0.126
epoch:15,step:27,loss:0.118
epoch:15,step:28,loss:0.139
epoch:15,step:29,loss:0.124
epoch:15,step:30,loss:0.126
epoch:15,step:31,loss:0.135
epoch:15,step:32,loss:0.128
epoch:15,step:33,loss:0.140
epoch:15,step:34,loss:0.122
epoch:15,step:35,loss:0.129
epoch:15,step:36,loss:0.120
epoch:15,step:37,loss:0.125
epoch:15,step:38,loss:0.108
epoch:15,step:39,loss:0.126
epoch:15,step:40,loss:0.127
epoch:15,step:41,loss:0.114
epoch:15,step:42,loss:0.118
epoch:15,accuracy:14.286
epoch:16,step:0,loss:0.124
epoch:16,step:1,loss:0.117
epoch:16,step:2,loss:0.137
epoch:16,step:3,loss:0.138
epoch:16,step:4,loss:0.123
epoch:16,step:5,loss:0.126
epoch:16,step:6,loss:0.120
epoch:16,step:7,loss:0.136
epoch:16,step:8,loss:0.145
epoch:16,step:9,loss:0.114
epoch:16,step:10,loss:0.116
epoch:16,step:11,loss:0.127
epoch:16,step:12,loss:0.115
epoch:16,step:13,loss:0.118
epoch:16,step:14,loss:0.113
epoch:16,step:15,loss:0.134
epoch:16,step:16,loss:0.123
epoch:16,step:17,loss:0.127
epoch:16,step:18,loss:0.123
epoch:16,step:19,loss:0.127
epoch:16,step:20,loss:0.131
epoch:16,step:21,loss:0.124
epoch:16,step:22,loss:0.128
epoch:16,step:23,loss:0.126
epoch:16,step:24,loss:0.129
epoch:16,step:25,loss:0.133
epoch:16,step:26,loss:0.110
epoch:16,step:27,loss:0.124
epoch:16,step:28,loss:0.136
epoch:16,step:29,loss:0.118
epoch:16,step:30,loss:0.130
epoch:16,step:31,loss:0.127
epoch:16,step:32,loss:0.132
epoch:16,step:33,loss:0.130
epoch:16,step:34,loss:0.123
epoch:16,step:35,loss:0.133
epoch:16,step:36,loss:0.131
epoch:16,step:37,loss:0.123
epoch:16,step:38,loss:0.119
epoch:16,step:39,loss:0.125
epoch:16,step:40,loss:0.131
epoch:16,step:41,loss:0.131
epoch:16,step:42,loss:0.115
epoch:16,accuracy:14.286
epoch:17,step:0,loss:0.133
epoch:17,step:1,loss:0.119
epoch:17,step:2,loss:0.118
epoch:17,step:3,loss:0.140
epoch:17,step:4,loss:0.123
epoch:17,step:5,loss:0.118
epoch:17,step:6,loss:0.122
epoch:17,step:7,loss:0.133
epoch:17,step:8,loss:0.124
epoch:17,step:9,loss:0.118
epoch:17,step:10,loss:0.127
epoch:17,step:11,loss:0.131
epoch:17,step:12,loss:0.122
epoch:17,step:13,loss:0.134
epoch:17,step:14,loss:0.139
epoch:17,step:15,loss:0.140
epoch:17,step:16,loss:0.128
epoch:17,step:17,loss:0.107
epoch:17,step:18,loss:0.130
epoch:17,step:19,loss:0.129
epoch:17,step:20,loss:0.125
epoch:17,step:21,loss:0.119
epoch:17,step:22,loss:0.139
epoch:17,step:23,loss:0.120
epoch:17,step:24,loss:0.119
epoch:17,step:25,loss:0.126
epoch:17,step:26,loss:0.121
epoch:17,step:27,loss:0.123
epoch:17,step:28,loss:0.114
epoch:17,step:29,loss:0.132
epoch:17,step:30,loss:0.119
epoch:17,step:31,loss:0.117
epoch:17,step:32,loss:0.129
epoch:17,step:33,loss:0.111
epoch:17,step:34,loss:0.129
epoch:17,step:35,loss:0.114
epoch:17,step:36,loss:0.125
epoch:17,step:37,loss:0.119
epoch:17,step:38,loss:0.126
epoch:17,step:39,loss:0.126
epoch:17,step:40,loss:0.115
epoch:17,step:41,loss:0.110
epoch:17,step:42,loss:0.105
epoch:17,accuracy:14.286
epoch:18,step:0,loss:0.120
epoch:18,step:1,loss:0.146
epoch:18,step:2,loss:0.117
epoch:18,step:3,loss:0.114
epoch:18,step:4,loss:0.136
epoch:18,step:5,loss:0.144
epoch:18,step:6,loss:0.150
epoch:18,step:7,loss:0.129
epoch:18,step:8,loss:0.122
epoch:18,step:9,loss:0.151
epoch:18,step:10,loss:0.121
epoch:18,step:11,loss:0.132
epoch:18,step:12,loss:0.128
epoch:18,step:13,loss:0.130
epoch:18,step:14,loss:0.123
epoch:18,step:15,loss:0.147
epoch:18,step:16,loss:0.127
epoch:18,step:17,loss:0.136
epoch:18,step:18,loss:0.146
epoch:18,step:19,loss:0.105
epoch:18,step:20,loss:0.123
epoch:18,step:21,loss:0.118
epoch:18,step:22,loss:0.124
epoch:18,step:23,loss:0.108
epoch:18,step:24,loss:0.127
epoch:18,step:25,loss:0.134
epoch:18,step:26,loss:0.118
epoch:18,step:27,loss:0.131
epoch:18,step:28,loss:0.122
epoch:18,step:29,loss:0.127
epoch:18,step:30,loss:0.123
epoch:18,step:31,loss:0.125
epoch:18,step:32,loss:0.118
epoch:18,step:33,loss:0.119
epoch:18,step:34,loss:0.124
epoch:18,step:35,loss:0.135
epoch:18,step:36,loss:0.126
epoch:18,step:37,loss:0.130
epoch:18,step:38,loss:0.125
epoch:18,step:39,loss:0.133
epoch:18,step:40,loss:0.130
epoch:18,step:41,loss:0.124
epoch:18,step:42,loss:0.114
epoch:18,accuracy:14.286
epoch:19,step:0,loss:0.127
epoch:19,step:1,loss:0.124
epoch:19,step:2,loss:0.118
epoch:19,step:3,loss:0.115
epoch:19,step:4,loss:0.126
epoch:19,step:5,loss:0.133
epoch:19,step:6,loss:0.119
epoch:19,step:7,loss:0.124
epoch:19,step:8,loss:0.124
epoch:19,step:9,loss:0.120
epoch:19,step:10,loss:0.127
epoch:19,step:11,loss:0.148
epoch:19,step:12,loss:0.108
epoch:19,step:13,loss:0.149
epoch:19,step:14,loss:0.126
epoch:19,step:15,loss:0.127
epoch:19,step:16,loss:0.126
epoch:19,step:17,loss:0.127
epoch:19,step:18,loss:0.135
epoch:19,step:19,loss:0.120
epoch:19,step:20,loss:0.118
epoch:19,step:21,loss:0.137
epoch:19,step:22,loss:0.117
epoch:19,step:23,loss:0.142
epoch:19,step:24,loss:0.137
epoch:19,step:25,loss:0.126
epoch:19,step:26,loss:0.140
epoch:19,step:27,loss:0.113
epoch:19,step:28,loss:0.133
epoch:19,step:29,loss:0.124
epoch:19,step:30,loss:0.140
epoch:19,step:31,loss:0.127
epoch:19,step:32,loss:0.110
epoch:19,step:33,loss:0.127
epoch:19,step:34,loss:0.132
epoch:19,step:35,loss:0.126
epoch:19,step:36,loss:0.122
epoch:19,step:37,loss:0.122
epoch:19,step:38,loss:0.124
epoch:19,step:39,loss:0.122
epoch:19,step:40,loss:0.139
epoch:19,step:41,loss:0.128
epoch:19,step:42,loss:0.133
epoch:19,accuracy:14.286
epoch:20,step:0,loss:0.124
epoch:20,step:1,loss:0.128
epoch:20,step:2,loss:0.148
epoch:20,step:3,loss:0.131
epoch:20,step:4,loss:0.128
epoch:20,step:5,loss:0.127
epoch:20,step:6,loss:0.124
epoch:20,step:7,loss:0.124
epoch:20,step:8,loss:0.121
epoch:20,step:9,loss:0.128
epoch:20,step:10,loss:0.121
epoch:20,step:11,loss:0.127
epoch:20,step:12,loss:0.117
epoch:20,step:13,loss:0.129
epoch:20,step:14,loss:0.132
epoch:20,step:15,loss:0.128
epoch:20,step:16,loss:0.123
epoch:20,step:17,loss:0.112
epoch:20,step:18,loss:0.133
epoch:20,step:19,loss:0.131
epoch:20,step:20,loss:0.118
epoch:20,step:21,loss:0.120
epoch:20,step:22,loss:0.109
epoch:20,step:23,loss:0.127
epoch:20,step:24,loss:0.135
epoch:20,step:25,loss:0.129
epoch:20,step:26,loss:0.127
epoch:20,step:27,loss:0.119
epoch:20,step:28,loss:0.119
epoch:20,step:29,loss:0.116
epoch:20,step:30,loss:0.120
epoch:20,step:31,loss:0.137
epoch:20,step:32,loss:0.134
epoch:20,step:33,loss:0.126
epoch:20,step:34,loss:0.113
epoch:20,step:35,loss:0.117
epoch:20,step:36,loss:0.123
epoch:20,step:37,loss:0.122
epoch:20,step:38,loss:0.116
epoch:20,step:39,loss:0.113
epoch:20,step:40,loss:0.134
epoch:20,step:41,loss:0.126
epoch:20,step:42,loss:0.134
epoch:20,accuracy:14.286
epoch:21,step:0,loss:0.148
epoch:21,step:1,loss:0.123
epoch:21,step:2,loss:0.122
epoch:21,step:3,loss:0.126
epoch:21,step:4,loss:0.110
epoch:21,step:5,loss:0.122
epoch:21,step:6,loss:0.116
epoch:21,step:7,loss:0.136
epoch:21,step:8,loss:0.126
epoch:21,step:9,loss:0.130
epoch:21,step:10,loss:0.126
epoch:21,step:11,loss:0.127
epoch:21,step:12,loss:0.129
epoch:21,step:13,loss:0.127
epoch:21,step:14,loss:0.120
epoch:21,step:15,loss:0.130
epoch:21,step:16,loss:0.142
epoch:21,step:17,loss:0.144
epoch:21,step:18,loss:0.122
epoch:21,step:19,loss:0.113
epoch:21,step:20,loss:0.130
epoch:21,step:21,loss:0.128
epoch:21,step:22,loss:0.144
epoch:21,step:23,loss:0.109
epoch:21,step:24,loss:0.142
epoch:21,step:25,loss:0.124
epoch:21,step:26,loss:0.114
epoch:21,step:27,loss:0.134
epoch:21,step:28,loss:0.110
epoch:21,step:29,loss:0.117
epoch:21,step:30,loss:0.108
epoch:21,step:31,loss:0.133
epoch:21,step:32,loss:0.119
epoch:21,step:33,loss:0.131
epoch:21,step:34,loss:0.119
epoch:21,step:35,loss:0.117
epoch:21,step:36,loss:0.104
epoch:21,step:37,loss:0.112
epoch:21,step:38,loss:0.122
epoch:21,step:39,loss:0.116
epoch:21,step:40,loss:0.117
epoch:21,step:41,loss:0.128
epoch:21,step:42,loss:0.134
epoch:21,accuracy:14.286
epoch:22,step:0,loss:0.127
epoch:22,step:1,loss:0.112
epoch:22,step:2,loss:0.125
epoch:22,step:3,loss:0.127
epoch:22,step:4,loss:0.127
epoch:22,step:5,loss:0.125
epoch:22,step:6,loss:0.117
epoch:22,step:7,loss:0.129
epoch:22,step:8,loss:0.121
epoch:22,step:9,loss:0.114
epoch:22,step:10,loss:0.128
epoch:22,step:11,loss:0.117
epoch:22,step:12,loss:0.117
epoch:22,step:13,loss:0.142
epoch:22,step:14,loss:0.122
epoch:22,step:15,loss:0.115
epoch:22,step:16,loss:0.124
epoch:22,step:17,loss:0.130
epoch:22,step:18,loss:0.118
epoch:22,step:19,loss:0.122
epoch:22,step:20,loss:0.117
epoch:22,step:21,loss:0.131
epoch:22,step:22,loss:0.124
epoch:22,step:23,loss:0.109
epoch:22,step:24,loss:0.119
epoch:22,step:25,loss:0.118
epoch:22,step:26,loss:0.131
epoch:22,step:27,loss:0.120
epoch:22,step:28,loss:0.136
epoch:22,step:29,loss:0.120
epoch:22,step:30,loss:0.121
epoch:22,step:31,loss:0.128
epoch:22,step:32,loss:0.122
epoch:22,step:33,loss:0.118
epoch:22,step:34,loss:0.131
epoch:22,step:35,loss:0.132
epoch:22,step:36,loss:0.128
epoch:22,step:37,loss:0.131
epoch:22,step:38,loss:0.111
epoch:22,step:39,loss:0.124
epoch:22,step:40,loss:0.121
epoch:22,step:41,loss:0.115
epoch:22,step:42,loss:0.145
epoch:22,accuracy:14.286
epoch:23,step:0,loss:0.121
epoch:23,step:1,loss:0.134
epoch:23,step:2,loss:0.102
epoch:23,step:3,loss:0.102
epoch:23,step:4,loss:0.133
epoch:23,step:5,loss:0.119
epoch:23,step:6,loss:0.130
epoch:23,step:7,loss:0.122
epoch:23,step:8,loss:0.127
epoch:23,step:9,loss:0.123
epoch:23,step:10,loss:0.121
epoch:23,step:11,loss:0.118
epoch:23,step:12,loss:0.128
epoch:23,step:13,loss:0.120
epoch:23,step:14,loss:0.128
epoch:23,step:15,loss:0.113
epoch:23,step:16,loss:0.123
epoch:23,step:17,loss:0.131
epoch:23,step:18,loss:0.111
epoch:23,step:19,loss:0.115
epoch:23,step:20,loss:0.123
epoch:23,step:21,loss:0.125
epoch:23,step:22,loss:0.128
epoch:23,step:23,loss:0.131
epoch:23,step:24,loss:0.128
epoch:23,step:25,loss:0.138
epoch:23,step:26,loss:0.119
epoch:23,step:27,loss:0.127
epoch:23,step:28,loss:0.115
epoch:23,step:29,loss:0.127
epoch:23,step:30,loss:0.137
epoch:23,step:31,loss:0.112
epoch:23,step:32,loss:0.114
epoch:23,step:33,loss:0.126
epoch:23,step:34,loss:0.132
epoch:23,step:35,loss:0.136
epoch:23,step:36,loss:0.123
epoch:23,step:37,loss:0.113
epoch:23,step:38,loss:0.124
epoch:23,step:39,loss:0.123
epoch:23,step:40,loss:0.121
epoch:23,step:41,loss:0.137
epoch:23,step:42,loss:0.131
epoch:23,accuracy:14.286
epoch:24,step:0,loss:0.126
epoch:24,step:1,loss:0.115
epoch:24,step:2,loss:0.130
epoch:24,step:3,loss:0.124
epoch:24,step:4,loss:0.116
epoch:24,step:5,loss:0.135
epoch:24,step:6,loss:0.129
epoch:24,step:7,loss:0.124
epoch:24,step:8,loss:0.122
epoch:24,step:9,loss:0.124
epoch:24,step:10,loss:0.124
epoch:24,step:11,loss:0.109
epoch:24,step:12,loss:0.124
epoch:24,step:13,loss:0.110
epoch:24,step:14,loss:0.141
epoch:24,step:15,loss:0.126
epoch:24,step:16,loss:0.115
epoch:24,step:17,loss:0.110
epoch:24,step:18,loss:0.107
epoch:24,step:19,loss:0.134
epoch:24,step:20,loss:0.122
epoch:24,step:21,loss:0.122
epoch:24,step:22,loss:0.118
epoch:24,step:23,loss:0.127
epoch:24,step:24,loss:0.119
epoch:24,step:25,loss:0.111
epoch:24,step:26,loss:0.130
epoch:24,step:27,loss:0.121
epoch:24,step:28,loss:0.129
epoch:24,step:29,loss:0.133
epoch:24,step:30,loss:0.121
epoch:24,step:31,loss:0.123
epoch:24,step:32,loss:0.122
epoch:24,step:33,loss:0.145
epoch:24,step:34,loss:0.121
epoch:24,step:35,loss:0.140
epoch:24,step:36,loss:0.113
epoch:24,step:37,loss:0.116
epoch:24,step:38,loss:0.125
epoch:24,step:39,loss:0.127
epoch:24,step:40,loss:0.129
epoch:24,step:41,loss:0.123
epoch:24,step:42,loss:0.123
epoch:24,accuracy:14.286
epoch:25,step:0,loss:0.146
epoch:25,step:1,loss:0.137
epoch:25,step:2,loss:0.124
epoch:25,step:3,loss:0.125
epoch:25,step:4,loss:0.130
epoch:25,step:5,loss:0.118
epoch:25,step:6,loss:0.108
epoch:25,step:7,loss:0.127
epoch:25,step:8,loss:0.125
epoch:25,step:9,loss:0.126
epoch:25,step:10,loss:0.112
epoch:25,step:11,loss:0.128
epoch:25,step:12,loss:0.123
epoch:25,step:13,loss:0.131
epoch:25,step:14,loss:0.132
epoch:25,step:15,loss:0.117
epoch:25,step:16,loss:0.121
epoch:25,step:17,loss:0.126
epoch:25,step:18,loss:0.125
epoch:25,step:19,loss:0.130
epoch:25,step:20,loss:0.140
epoch:25,step:21,loss:0.123
epoch:25,step:22,loss:0.135
epoch:25,step:23,loss:0.136
epoch:25,step:24,loss:0.119
epoch:25,step:25,loss:0.117
epoch:25,step:26,loss:0.120
epoch:25,step:27,loss:0.132
epoch:25,step:28,loss:0.122
epoch:25,step:29,loss:0.105
epoch:25,step:30,loss:0.114
epoch:25,step:31,loss:0.139
epoch:25,step:32,loss:0.107
epoch:25,step:33,loss:0.123
epoch:25,step:34,loss:0.128
epoch:25,step:35,loss:0.134
epoch:25,step:36,loss:0.113
epoch:25,step:37,loss:0.115
epoch:25,step:38,loss:0.107
epoch:25,step:39,loss:0.136
epoch:25,step:40,loss:0.118
epoch:25,step:41,loss:0.124
epoch:25,step:42,loss:0.131
epoch:25,accuracy:14.286
epoch:26,step:0,loss:0.121
epoch:26,step:1,loss:0.115
epoch:26,step:2,loss:0.112
epoch:26,step:3,loss:0.117
epoch:26,step:4,loss:0.122
epoch:26,step:5,loss:0.125
epoch:26,step:6,loss:0.118
epoch:26,step:7,loss:0.125
epoch:26,step:8,loss:0.116
epoch:26,step:9,loss:0.118
epoch:26,step:10,loss:0.147
epoch:26,step:11,loss:0.117
epoch:26,step:12,loss:0.108
epoch:26,step:13,loss:0.117
epoch:26,step:14,loss:0.129
epoch:26,step:15,loss:0.117
epoch:26,step:16,loss:0.132
epoch:26,step:17,loss:0.115
epoch:26,step:18,loss:0.116
epoch:26,step:19,loss:0.119
epoch:26,step:20,loss:0.138
epoch:26,step:21,loss:0.135
epoch:26,step:22,loss:0.122
epoch:26,step:23,loss:0.113
epoch:26,step:24,loss:0.116
epoch:26,step:25,loss:0.105
epoch:26,step:26,loss:0.127
epoch:26,step:27,loss:0.133
epoch:26,step:28,loss:0.123
epoch:26,step:29,loss:0.126
epoch:26,step:30,loss:0.116
epoch:26,step:31,loss:0.128
epoch:26,step:32,loss:0.118
epoch:26,step:33,loss:0.115
epoch:26,step:34,loss:0.111
epoch:26,step:35,loss:0.119
epoch:26,step:36,loss:0.118
epoch:26,step:37,loss:0.125
epoch:26,step:38,loss:0.111
epoch:26,step:39,loss:0.133
epoch:26,step:40,loss:0.122
epoch:26,step:41,loss:0.117
epoch:26,step:42,loss:0.133
epoch:26,accuracy:14.286
epoch:27,step:0,loss:0.128
epoch:27,step:1,loss:0.119
epoch:27,step:2,loss:0.119
epoch:27,step:3,loss:0.123
epoch:27,step:4,loss:0.124
epoch:27,step:5,loss:0.120
epoch:27,step:6,loss:0.103
epoch:27,step:7,loss:0.118
epoch:27,step:8,loss:0.118
epoch:27,step:9,loss:0.121
epoch:27,step:10,loss:0.117
epoch:27,step:11,loss:0.126
epoch:27,step:12,loss:0.122
epoch:27,step:13,loss:0.125
epoch:27,step:14,loss:0.129
epoch:27,step:15,loss:0.120
epoch:27,step:16,loss:0.122
epoch:27,step:17,loss:0.131
epoch:27,step:18,loss:0.125
epoch:27,step:19,loss:0.118
epoch:27,step:20,loss:0.134
epoch:27,step:21,loss:0.133
epoch:27,step:22,loss:0.134
epoch:27,step:23,loss:0.118
epoch:27,step:24,loss:0.118
epoch:27,step:25,loss:0.111
epoch:27,step:26,loss:0.120
epoch:27,step:27,loss:0.128
epoch:27,step:28,loss:0.115
epoch:27,step:29,loss:0.125
epoch:27,step:30,loss:0.129
epoch:27,step:31,loss:0.129
epoch:27,step:32,loss:0.135
epoch:27,step:33,loss:0.114
epoch:27,step:34,loss:0.115
epoch:27,step:35,loss:0.127
epoch:27,step:36,loss:0.126
epoch:27,step:37,loss:0.122
epoch:27,step:38,loss:0.124
epoch:27,step:39,loss:0.124
epoch:27,step:40,loss:0.113
epoch:27,step:41,loss:0.114
epoch:27,step:42,loss:0.125
epoch:27,accuracy:14.286
epoch:28,step:0,loss:0.121
epoch:28,step:1,loss:0.128
epoch:28,step:2,loss:0.143
epoch:28,step:3,loss:0.142
epoch:28,step:4,loss:0.133
epoch:28,step:5,loss:0.116
epoch:28,step:6,loss:0.141
epoch:28,step:7,loss:0.125
epoch:28,step:8,loss:0.127
epoch:28,step:9,loss:0.126
epoch:28,step:10,loss:0.129
epoch:28,step:11,loss:0.121
epoch:28,step:12,loss:0.110
epoch:28,step:13,loss:0.115
epoch:28,step:14,loss:0.108
epoch:28,step:15,loss:0.113
epoch:28,step:16,loss:0.121
epoch:28,step:17,loss:0.113
epoch:28,step:18,loss:0.114
epoch:28,step:19,loss:0.111
epoch:28,step:20,loss:0.112
epoch:28,step:21,loss:0.116
epoch:28,step:22,loss:0.121
epoch:28,step:23,loss:0.128
epoch:28,step:24,loss:0.116
epoch:28,step:25,loss:0.112
epoch:28,step:26,loss:0.122
epoch:28,step:27,loss:0.119
epoch:28,step:28,loss:0.135
epoch:28,step:29,loss:0.116
epoch:28,step:30,loss:0.126
epoch:28,step:31,loss:0.120
epoch:28,step:32,loss:0.133
epoch:28,step:33,loss:0.120
epoch:28,step:34,loss:0.131
epoch:28,step:35,loss:0.132
epoch:28,step:36,loss:0.130
epoch:28,step:37,loss:0.123
epoch:28,step:38,loss:0.125
epoch:28,step:39,loss:0.126
epoch:28,step:40,loss:0.107
epoch:28,step:41,loss:0.130
epoch:28,step:42,loss:0.137
epoch:28,accuracy:14.286
epoch:29,step:0,loss:0.129
epoch:29,step:1,loss:0.117
epoch:29,step:2,loss:0.122
